frame,body_id,x,y,vx,vy,mass
754,1,19.5824,-1.21057,2.52456,-0.378796,1
754,2,10.8888,10.2065,0.897256,0.644535,1
754,3,15.2608,12.3413,1.97385,1.75396,1
754,4,15.3549,12.9053,1.22751,1.03902,1
754,5,26.3262,780.816,3.36528,103.437,1
755,0,16.207,-727.523,2.01154,-96.4955,1
755,1,19.6076,-1.21436,2.52451,-0.378666,1
755,2,10.8978,10.2129,0.897979,0.644872,1
755,3,15.2806,12.3592,1.97851,1.7839,1
755,4,15.3671,12.9154,1.22218,1.00862,1
755,5,26.3599,781.85,3.36528,103.437,1
756,0,16.2271,-728.488,2.01154,-96.4955,1
756,1,19.6329,-1.21814,2.52445,-0.378537,1
756,2,10.9067,10.2194,0.898699,0.645208,1
756,3,15.3004,12.3773,1.983,1.81485,1
756,4,15.3793,12.9251,1.21703,0.977197,1
756,5,26.3935,782.884,3.36528,103.437,1
757,0,16.2472,-729.453,2.01154,-96.4955,1
757,1,19.6581,-1.22193,2.52439,-0.378408,1
757,2,10.9157,10.2258,0.899416,0.645543,1
757,3,15.3203,12.3958,1.9873,1.84693,1
757,4,15.3914,12.9346,1.21207,0.944653,1
757,5,26.4272,783.919,3.36528,103.437,1
758,0,16.2673,-730.418,2.01154,-96.4955,1
758,1,19.6834,-1.22571,2.52433,-0.378279,1
758,2,10.9247,10.2323,0.90013,0.645877,1
758,3,15.3402,12.4146,1.99137,1.88026,1
758,4,15.4035,12.9437,1.20735,0.910855,1
758,5,26.4608,784.953,3.36528,103.437,1
759,0,16.2874,-731.383,2.01154,-96.4955,1
759,1,19.7086,-1.22949,2.52428,-0.37815,1
759,2,10.9338,10.2387,0.900841,0.64621,1
759,3,15.3602,12.4337,1.9952,1.915,1
759,4,15.4155,12.9524,1.20287,0.875656,1
759,5,26.4945,785.987,3.36528,103.437,1
760,0,16.3076,-732.348,2.01154,-96.4955,1
760,1,19.7339,-1.23327,2.52422,-0.378022,1
760,2,10.9428,10.2452,0.901549,0.646543,1
760,3,15.3802,12.4532,1.99874,1.95131,1
760,4,15.4275,12.9608,1.19867,0.838884,1
760,5,26.5281,787.022,3.36528,103.437,1
761,0,16.3277,-733.313,2.01154,-96.4955,1
761,1,19.7591,-1.23705,2.52416,-0.377895,1
761,2,10.9518,10.2517,0.902254,0.646875,1
761,3,15.4002,12.4731,2.00197,1.9894,1
761,4,15.4395,12.9688,1.1948,0.800342,1
761,5,26.5618,788.056,3.36528,103.437,1
762,0,16.3478,-734.278,2.01154,-96.4955,1
762,1,19.7843,-1.24083,2.52411,-0.377767,1
762,2,10.9608,10.2581,0.902955,0.647206,1
762,3,15.4202,12.4934,2.00481,2.02948,1
762,4,15.4514,12.9764,1.1913,0.759794,1
762,5,26.5954,789.091,3.36528,103.437,1
763,0,16.3679,-735.243,2.01154,-96.4955,1
763,1,19.8096,-1.2446,2.52405,-0.37764,1
763,2,10.9699,10.2646,0.903654,0.647536,1
763,3,15.4403,12.5141,2.00721,2.07186,1
763,4,15.4632,12.9836,1.18826,0.716965,1
763,5,26.6291,790.125,3.36528,103.437,1
764,0,16.388,-736.208,2.01154,-96.4955,1
764,1,19.8348,-1.24838,2.52399,-0.377514,1
764,2,10.9789,10.2711,0.90435,0.647866,1
764,3,15.4604,12.5353,2.00908,2.11684,1
764,4,15.4751,12.9903,1.18575,0.671523,1
764,5,26.6628,791.159,3.36528,103.437,1
765,0,16.4081,-737.173,2.01154,-96.4955,1
765,1,19.8601,-1.25215,2.52394,-0.377388,1
765,2,10.988,10.2776,0.905043,0.648194,1
765,3,15.4805,12.557,2.0103,2.16484,1
765,4,15.4869,12.9966,1.1839,0.623066,1
765,5,26.6964,792.194,3.36528,103.437,1
766,0,16.4283,-738.138,2.01154,-96.4955,1
766,1,19.8853,-1.25593,2.52388,-0.377262,1
766,2,10.997,10.2841,0.905733,0.648522,1
766,3,15.5006,12.5791,2.01073,2.21635,1
766,4,15.4988,13.0023,1.18284,0.571103,1
766,5,26.7301,793.228,3.36528,103.437,1
767,0,16.4484,-739.103,2.01154,-96.4955,1
767,1,19.9105,-1.2597,2.52382,-0.377136,1
767,2,11.0061,10.2906,0.90642,0.64885,1
767,3,15.5207,12.6018,2.01015,2.27198,1
767,4,15.5106,13.0074,1.18279,0.515023,1
767,5,26.7637,794.262,3.36528,103.437,1
768,0,16.4685,-740.067,2.01154,-96.4955,1
768,1,19.9358,-1.26347,2.52377,-0.377011,1
768,2,11.0151,10.2971,0.907104,0.649176,1
768,3,15.5408,12.6252,2.00831,2.3325,1
768,4,15.5224,13.012,1.184,0.454054,1
768,5,26.7974,795.297,3.36528,103.437,1
769,0,16.4886,-741.032,2.01154,-96.4955,1
769,1,19.961,-1.26724,2.52371,-0.376886,1
769,2,11.0242,10.3035,0.907785,0.649502,1
769,3,15.5608,12.6492,2.00482,2.3989,1
769,4,15.5343,13.0158,1.18686,0.387205,1
769,5,26.831,796.331,3.36528,103.437,1
770,0,16.5087,-741.997,2.01154,-96.4955,1
770,1,19.9863,-1.271,2.52365,-0.376762,1
770,2,11.0333,10.31,0.908464,0.649827,1
770,3,15.5808,12.6739,1.99915,2.47248,1
770,4,15.5462,13.019,1.19191,0.313176,1
770,5,26.8647,797.366,3.36528,103.437,1
771,0,16.5288,-742.962,2.01154,-96.4955,1
771,1,20.0115,-1.27477,2.5236,-0.376637,1
771,2,11.0424,10.3165,0.909139,0.650152,1
771,3,15.6007,12.6994,1.99054,2.55499,1
771,4,15.5582,13.0213,1.1999,0.230217,1
771,5,26.8983,798.4,3.36528,103.437,1
772,0,16.5489,-743.927,2.01154,-96.4955,1
772,1,20.0367,-1.27854,2.52354,-0.376514,1
772,2,11.0515,10.3231,0.909813,0.650475,1
772,3,15.6205,12.7259,1.97779,2.64885,1
772,4,15.5703,13.0226,1.21203,0.135909,1
772,5,26.932,799.434,3.36528,103.437,1
773,0,16.5691,-744.892,2.01154,-96.4955,1
773,1,20.062,-1.2823,2.52349,-0.37639,1
773,2,11.0606,10.3296,0.910483,0.650798,1
773,3,15.6401,12.7535,1.95906,2.75753,1
773,4,15.5826,13.0229,1.23014,0.0267836,1
773,5,26.9656,800.469,3.36528,103.437,1
774,0,16.5892,-745.857,2.01154,-96.4955,1
774,1,20.0872,-1.28606,2.52343,-0.376267,1
774,2,11.0697,10.3361,0.911151,0.651121,1
774,3,15.6594,12.7824,1.93126,2.88621,1
774,4,15.5952,13.0219,1.25734,-0.102349,1
774,5,26.9993,801.503,3.36528,103.437,1
775,0,16.6093,-746.822,2.01154,-96.4955,1
775,1,20.1124,-1.28982,2.52338,-0.376144,1
775,2,11.0788,10.3426,0.911816,0.651442,1
775,3,15.6783,12.8128,1.88884,3.0431,1
775,4,15.6082,13.0193,1.29914,-0.259681,1
775,5,27.0329,802.537,3.36528,103.437,1
776,0,16.6294,-747.787,2.01154,-96.4955,1
776,1,20.1377,-1.29358,2.52332,-0.376022,1
776,2,11.088,10.3491,0.912478,0.651763,1
776,3,15.6965,12.8452,1.82093,3.24205,1
776,4,15.6219,13.0147,1.36645,-0.459077,1
776,5,27.0666,803.572,3.36528,103.437,1
777,0,16.6495,-748.752,2.01154,-96.4955,1
777,1,20.1629,-1.29734,2.52327,-0.3759,1
777,2,11.0971,10.3556,0.913138,0.652084,1
777,3,15.7135,12.8803,1.70308,3.50875,1
777,4,15.6367,13.0074,1.48369,-0.726215,1
777,5,27.1002,804.606,3.36528,103.437,1
778,0,16.6696,-749.717,2.01154,-96.4955,1
778,1,20.1881,-1.3011,2.52321,-0.375778,1
778,2,11.1062,10.3621,0.913796,0.652403,1
778,3,15.7282,12.9193,1.46831,3.89648,1
778,4,15.6539,12.9963,1.71786,-1.11439,1
778,5,27.1339,805.64,3.36528,103.437,1
779,0,16.6898,-750.682,2.01154,-96.4955,1
779,1,20.2134,-1.30486,2.52316,-0.375657,1
779,2,11.1154,10.3687,0.914451,0.652722,1
779,3,15.7368,12.9645,0.861756,4.52436,1
779,4,15.6771,12.9788,2.32382,-1.74271,1
779,5,27.1675,806.675,3.36528,103.437,1
780,0,16.7099,-751.647,2.01154,-96.4955,1
780,1,20.2386,-1.30861,2.5231,-0.375535,1
780,2,11.1245,10.3752,0.915103,0.65304,1
780,3,15.7197,13.0159,-1.71667,5.14303,1
780,4,15.7261,12.9552,4.90164,-2.36182,1
780,5,27.2012,807.709,3.36528,103.437,1
781,0,16.73,-752.612,2.01154,-96.4955,1
781,1,20.2638,-1.31237,2.52305,-0.375415,1
781,2,11.1337,10.3817,0.915753,0.653357,1
781,3,15.7053,13.0407,-1.43254,2.47692,1
781,4,15.7723,12.9583,4.61692,0.303859,1
781,5,27.2349,808.744,3.36528,103.437,1
782,0,16.7501,-753.577,2.01154,-96.4955,1
782,1,20.289,-1.31612,2.52299,-0.375294,1
782,2,11.1428,10.3883,0.916401,0.653674,1
782,3,15.6966,13.0586,-0.874086,1.78885,1
782,4,15.8129,12.9682,4.05787,0.991492,1
782,5,27.2685,809.778,3.36528,103.437,1
783,0,16.7702,-754.542,2.01154,-96.4955,1
783,1,20.3143,-1.31987,2.52294,-0.375174,1
783,2,11.152,10.3948,0.917046,0.653989,1
783,3,15.6915,13.0737,-0.5106,1.50577,1
783,4,15.8498,12.9809,3.6938,1.27413,1
783,5,27.3022,810.812,3.36528,103.437,1
784,0,16.7903,-755.507,2.01154,-96.4955,1
784,1,20.3395,-1.32362,2.52288,-0.375054,1
784,2,11.1612,10.4014,0.917688,0.654304,1
784,3,15.689,13.0872,-0.254632,1.35545,1
784,4,15.8842,12.9952,3.43724,1.42401,1
784,5,27.3358,811.847,3.36528,103.437,1
785,0,16.8104,-756.472,2.01154,-96.4955,1
785,1,20.3647,-1.32737,2.52283,-0.374935,1
785,2,11.1704,10.4079,0.918328,0.654619,1
785,3,15.6883,13.0998,-0.0608227,1.26372,1
785,4,15.9166,13.0103,3.24284,1.51531,1
785,5,27.3695,812.881,3.36528,103.437,1
786,0,16.8306,-757.437,2.01154,-96.4955,1
786,1,20.39,-1.33112,2.52277,-0.374816,1
786,2,11.1796,10.4145,0.918966,0.654933,1
786,3,15.6893,13.1119,0.093692,1.20278,1
786,4,15.9475,13.0261,3.08775,1.57582,1
786,5,27.4031,813.915,3.36528,103.437,1
787,0,16.8507,-758.402,2.01154,-96.4955,1
787,1,20.4152,-1.33487,2.52272,-0.374697,1
787,2,11.1888,10.421,0.919601,0.655246,1
787,3,15.6915,13.1235,0.221553,1.15996,1
787,4,15.9771,13.0423,2.9593,1.6182,1
787,5,27.4368,814.95,3.36528,103.437,1
788,0,16.8708,-759.367,2.01154,-96.4955,1
788,1,20.4404,-1.33861,2.52266,-0.374578,1
788,2,11.198,10.4276,0.920234,0.655558,1
788,3,15.6948,13.1348,0.330346,1.12871,1
788,4,16.0056,13.0587,2.84993,1.64902,1
788,5,27.4704,815.984,3.36528,103.437,1
789,0,16.8909,-760.332,2.01154,-96.4955,1
789,1,20.4656,-1.34236,2.52261,-0.37446,1
789,2,11.2072,10.4341,0.920865,0.65587,1
789,3,15.699,13.1458,0.424927,1.10528,1
789,4,16.0332,13.0755,2.75478,1.67203,1
789,5,27.5041,817.018,3.36528,103.437,1
790,0,16.911,-761.296,2.01154,-96.4955,1
790,1,20.4909,-1.3461,2.52256,-0.374342,1
790,2,11.2164,10.4407,0.921493,0.656181,1
790,3,15.7041,13.1567,0.508569,1.08738,1
790,4,16.0599,13.0924,2.67056,1.6895,1
790,5,27.5377,818.053,3.36528,103.437,1
791,0,16.9311,-762.261,2.01154,-96.4955,1
791,1,20.5161,-1.34984,2.5225,-0.374225,1
791,2,11.2256,10.4472,0.922119,0.656492,1
791,3,15.71,13.1674,0.583574,1.07353,1
791,4,16.0858,13.1094,2.59498,1.70292,1
791,5,27.5714,819.087,3.36528,103.437,1
792,0,16.9513,-763.226,2.01154,-96.4955,1
792,1,20.5413,-1.35358,2.52245,-0.374107,1
792,2,11.2348,10.4538,0.922743,0.656802,1
792,3,15.7165,13.178,0.651611,1.06275,1
792,4,16.1111,13.1265,2.52637,1.71328,1
792,5,27.605,820.122,3.36528,103.437,1
793,0,16.9714,-764.191,2.01154,-96.4955,1
793,1,20.5665,-1.35732,2.5224,-0.37399,1
793,2,11.2441,10.4604,0.923365,0.657112,1
793,3,15.7236,13.1886,0.713932,1.05434,1
793,4,16.1357,13.1437,2.46349,1.72126,1
793,5,27.6387,821.156,3.36528,103.437,1
794,0,16.9915,-765.156,2.01154,-96.4955,1
794,1,20.5918,-1.36106,2.52234,-0.373874,1
794,2,11.2533,10.467,0.923984,0.657421,1
794,3,15.7313,13.1991,0.771492,1.04781,1
794,4,16.1598,13.161,2.40536,1.72736,1
794,5,27.6723,822.19,3.36528,103.437,1
795,0,17.0116,-766.121,2.01154,-96.4955,1
795,1,20.617,-1.3648,2.52229,-0.373758,1
795,2,11.2626,10.4735,0.924601,0.657729,1
795,3,15.7396,13.2095,0.825039,1.0428,1
795,4,16.1833,13.1783,2.35125,1.73195,1
795,5,27.706,823.225,3.36528,103.437,1
796,0,17.0317,-767.086,2.01154,-96.4955,1
796,1,20.6422,-1.36854,2.52224,-0.373642,1
796,2,11.2718,10.4801,0.925217,0.658037,1
796,3,15.7483,13.2199,0.875167,1.03903,1
796,4,16.2063,13.1957,2.30056,1.7353,1
796,5,27.7396,824.259,3.36528,103.437,1
797,0,17.0518,-768.051,2.01154,-96.4955,1
797,1,20.6674,-1.37227,2.52218,-0.373526,1
797,2,11.2811,10.4867,0.92583,0.658344,1
797,3,15.7576,13.2303,0.922357,1.03629,1
797,4,16.2288,13.2131,2.25281,1.73761,1
797,5,27.7733,825.293,3.36528,103.437,1
798,0,17.0719,-769.016,2.01154,-96.4955,1
798,1,20.6927,-1.37601,2.52213,-0.373411,1
798,2,11.2903,10.4933,0.92644,0.65865,1
798,3,15.7672,13.2406,0.967003,1.03442,1
798,4,16.2509,13.2304,2.20761,1.73906,1
798,5,27.807,826.328,3.36528,103.437,1
799,0,17.0921,-769.981,2.01154,-96.4955,1
799,1,20.7179,-1.37974,2.52208,-0.373295,1
799,2,11.2996,10.4999,0.927049,0.658956,1
799,3,15.7773,13.2509,1.00943,1.03329,1
799,4,16.2725,13.2478,2.16462,1.73977,1
799,5,27.8406,827.362,3.36528,103.437,1
800,0,17.1122,-770.946,2.01154,-96.4955,1
800,1,20.7431,-1.38347,2.52202,-0.373181,1
800,2,11.3089,10.5065,0.927656,0.659262,1
800,3,15.7878,13.2613,1.04991,1.03281,1
800,4,16.2938,13.2652,2.12359,1.73983,1
800,5,27.8743,828.397,3.36528,103.437,1
801,0,17.1323,-771.911,2.01154,-96.4955,1
801,1,20.7683,-1.3872,2.52197,-0.373066,1
801,2,11.3182,10.5131,0.92826,0.659566,1
801,3,15.7987,13.2716,1.08868,1.03288,1
801,4,16.3146,13.2826,2.08427,1.73933,1
801,5,27.9079,829.431,3.36528,103.437,1
802,0,17.1524,-772.876,2.01154,-96.4955,1
802,1,20.7935,-1.39093,2.52192,-0.372952,1
802,2,11.3274,10.5197,0.928863,0.65987,1
802,3,15.81,13.2819,1.12593,1.03346,1
802,4,16.3351,13.3,2.04646,1.73834,1
802,5,27.9416,830.465,3.36528,103.437,1
803,0,17.1725,-773.841,2.01154,-96.4955,1
803,1,20.8188,-1.39466,2.52187,-0.372838,1
803,2,11.3367,10.5263,0.929463,0.660174,1
803,3,15.8216,13.2923,1.16184,1.03448,1
803,4,16.3552,13.3174,2.01001,1.7369,1
803,5,27.9752,831.5,3.36528,103.437,1
804,0,17.1926,-774.806,2.01154,-96.4955,1
804,1,20.844,-1.39839,2.52181,-0.372725,1
804,2,11.346,10.5329,0.930062,0.660476,1
804,3,15.8336,13.3026,1.19656,1.0359,1
804,4,16.3749,13.3347,1.97475,1.73507,1
804,5,28.0089,832.534,3.36528,103.437,1
805,0,17.2128,-775.771,2.01154,-96.4955,1
805,1,20.8692,-1.40211,2.52176,-0.372611,1
805,2,11.3553,10.5395,0.930658,0.660778,1
805,3,15.8459,13.313,1.23021,1.03768,1
805,4,16.3943,13.3521,1.94055,1.73287,1
805,5,28.0425,833.568,3.36528,103.437,1
806,0,17.2329,-776.736,2.01154,-96.4955,1
806,1,20.8944,-1.40584,2.52171,-0.372498,1
806,2,11.3647,10.5461,0.931253,0.66108,1
806,3,15.8585,13.3234,1.26291,1.03981,1
806,4,16.4134,13.3694,1.90731,1.73033,1
806,5,28.0762,834.603,3.36528,103.437,1
807,0,17.253,-777.701,2.01154,-96.4955,1
807,1,20.9196,-1.40956,2.52166,-0.372386,1
807,2,11.374,10.5527,0.931845,0.661381,1
807,3,15.8714,13.3338,1.29476,1.04224,1
807,4,16.4321,13.3866,1.87492,1.72748,1
807,5,28.1098,835.637,3.36528,103.437,1
808,0,17.2731,-778.666,2.01154,-96.4955,1
808,1,20.9448,-1.41328,2.5216,-0.372273,1
808,2,11.3833,10.5593,0.932435,0.661681,1
808,3,15.8847,13.3443,1.32586,1.04497,1
808,4,16.4506,13.4039,1.84328,1.72434,1
808,5,28.1435,836.671,3.36528,103.437,1
809,0,17.2932,-779.631,2.01154,-96.4955,1
809,1,20.9701,-1.41701,2.52155,-0.372161,1
809,2,11.3926,10.5659,0.933024,0.66198,1
809,3,15.8983,13.3548,1.35628,1.04798,1
809,4,16.4687,13.4211,1.81232,1.72092,1
809,5,28.1771,837.706,3.36528,103.437,1
810,0,17.3133,-780.596,2.01154,-96.4955,1
810,1,20.9953,-1.42073,2.5215,-0.37205,1
810,2,11.402,10.5726,0.93361,0.662279,1
810,3,15.9121,13.3653,1.38611,1.05126,1
810,4,16.4865,13.4383,1.78196,1.71723,1
810,5,28.2108,838.74,3.36528,103.437,1
811,0,17.3334,-781.561,2.01154,-96.4955,1
811,1,21.0205,-1.42444,2.52145,-0.371938,1
811,2,11.4113,10.5792,0.934194,0.662577,1
811,3,15.9263,13.3758,1.41541,1.05479,1
811,4,16.504,13.4554,1.75213,1.71329,1
811,5,28.2444,839.775,3.36528,103.437,1
812,0,17.3536,-782.525,2.01154,-96.4955,1
812,1,21.0457,-1.42816,2.5214,-0.371827,1
812,2,11.4207,10.5858,0.934777,0.662875,1
812,3,15.9407,13.3864,1.44425,1.05858,1
812,4,16.5213,13.4725,1.72276,1.70909,1
812,5,28.2781,840.809,3.36528,103.437,1
813,0,17.3737,-783.49,2.01154,-96.4955,1
813,1,21.0709,-1.43188,2.52134,-0.371716,1
813,2,11.43,10.5924,0.935357,0.663171,1
813,3,15.9554,13.397,1.47268,1.06261,1
813,4,16.5382,13.4895,1.6938,1.70465,1
813,5,28.3117,841.843,3.36528,103.437,1
814,0,17.3938,-784.455,2.01154,-96.4955,1
814,1,21.0961,-1.4356,2.52129,-0.371606,1
814,2,11.4394,10.5991,0.935935,0.663467,1
814,3,15.9705,13.4077,1.50075,1.06689,1
814,4,16.5549,13.5065,1.66519,1.69996,1
814,5,28.3454,842.878,3.36528,103.437,1
815,0,17.4139,-785.42,2.01154,-96.4955,1
815,1,21.1213,-1.43931,2.52124,-0.371495,1
815,2,11.4487,10.6057,0.936512,0.663763,1
815,3,15.9857,13.4184,1.52854,1.07141,1
815,4,16.5712,13.5235,1.63689,1.69504,1
815,5,28.379,843.912,3.36528,103.437,1
816,0,17.434,-786.385,2.01154,-96.4955,1
816,1,21.1465,-1.44303,2.52119,-0.371385,1
816,2,11.4581,10.6124,0.937086,0.664057,1
816,3,16.0013,13.4292,1.55607,1.07618,1
816,4,16.5873,13.5404,1.60883,1.68986,1
816,5,28.4127,844.946,3.36528,103.437,1
817,0,17.4541,-787.35,2.01154,-96.4955,1
817,1,21.1718,-1.44674,2.52114,-0.371275,1
817,2,11.4675,10.619,0.937659,0.664351,1
817,3,16.0171,13.44,1.5834,1.0812,1
817,4,16.6031,13.5572,1.58098,1.68444,1
817,5,28.4464,845.981,3.36528,103.437,1
818,0,17.4743,-788.315,2.01154,-96.4955,1
818,1,21.197,-1.45045,2.52109,-0.371166,1
818,2,11.4769,10.6257,0.93823,0.664644,1
818,3,16.0332,13.4508,1.61057,1.08647,1
818,4,16.6187,13.574,1.55329,1.67877,1
818,5,28.48,847.015,3.36528,103.437,1
819,0,17.4944,-789.28,2.01154,-96.4955,1
819,1,21.2222,-1.45416,2.52104,-0.371057,1
819,2,11.4863,10.6323,0.938798,0.664937,1
819,3,16.0496,13.4618,1.63763,1.092,1
819,4,16.6339,13.5907,1.52571,1.67283,1
819,5,28.5137,848.05,3.36528,103.437,1
820,0,17.5145,-790.245,2.01154,-96.4955,1
820,1,21.2474,-1.45787,2.52099,-0.370948,1
820,2,11.4956,10.639,0.939365,0.665229,1
820,3,16.0663,13.4727,1.66462,1.0978,1
820,4,16.6489,13.6074,1.49821,1.66663,1
820,5,28.5473,849.084,3.36528,103.437,1
821,0,17.5346,-791.21,2.01154,-96.4955,1
821,1,21.2726,-1.46158,2.52093,-0.370839,1
821,2,11.505,10.6456,0.93993,0.66552,1
821,3,16.0832,13.4838,1.69158,1.10388,1
821,4,16.6636,13.624,1.47073,1.66016,1
821,5,28.581,850.118,3.36528,103.437,1
822,0,17.5547,-792.175,2.01154,-96.4955,1
822,1,21.2978,-1.46529,2.52088,-0.370731,1
822,2,11.5145,10.6523,0.940493,0.66581,1
822,3,16.1004,13.4949,1.71856,1.11025,1
822,4,16.678,13.6405,1.44324,1.65339,1
822,5,28.6146,851.153,3.36528,103.437,1
823,0,17.5748,-793.14,2.01154,-96.4955,1
823,1,21.323,-1.46899,2.52083,-0.370623,1
823,2,11.5239,10.6589,0.941054,0.6661,1
823,3,16.1178,13.5061,1.74561,1.11692,1
823,4,16.6922,13.657,1.41568,1.64632,1
823,5,28.6483,852.187,3.36528,103.437,1
824,0,17.5949,-794.105,2.01154,-96.4955,1
824,1,21.3482,-1.4727,2.52078,-0.370515,1
824,2,11.5333,10.6656,0.941613,0.666389,1
824,3,16.1355,13.5173,1.77275,1.12391,1
824,4,16.7061,13.6734,1.38803,1.63894,1
824,5,28.6819,853.221,3.36528,103.437,1
825,0,17.6151,-795.07,2.01154,-96.4955,1
825,1,21.3734,-1.4764,2.52073,-0.370408,1
825,2,11.5427,10.6723,0.94217,0.666677,1
825,3,16.1535,13.5286,1.80004,1.13123,1
825,4,16.7197,13.6897,1.36024,1.63121,1
825,5,28.7156,854.256,3.36528,103.437,1
826,0,17.6352,-796.035,2.01154,-96.4955,1
826,1,21.3986,-1.4801,2.52068,-0.3703,1
826,2,11.5521,10.6789,0.942726,0.666964,1
826,3,16.1718,13.54,1.82752,1.13892,1
826,4,16.733,13.7059,1.33225,1.62314,1
826,5,28.7492,855.29,3.36528,103.437,1
827,0,17.6553,-797,2.01154,-96.4955,1
827,1,21.4238,-1.48381,2.52063,-0.370193,1
827,2,11.5616,10.6856,0.943279,0.667251,1
827,3,16.1904,13.5515,1.85525,1.14698,1
827,4,16.746,13.7221,1.30402,1.61468,1
827,5,28.7829,856.324,3.36528,103.437,1
828,0,17.6754,-797.965,2.01154,-96.4955,1
828,1,21.4491,-1.48751,2.52058,-0.370087,1
828,2,11.571,10.6923,0.943831,0.667537,1
828,3,16.2092,13.563,1.88327,1.15545,1
828,4,16.7588,13.7381,1.2755,1.60581,1
828,5,28.8165,857.359,3.36528,103.437,1
829,0,17.6955,-798.93,2.01154,-96.4955,1
829,1,21.4743,-1.49121,2.52053,-0.36998,1
829,2,11.5804,10.699,0.94438,0.667822,1
829,3,16.2283,13.5747,1.91163,1.16437,1
829,4,16.7713,13.7541,1.24663,1.59651,1
829,5,28.8502,858.393,3.36528,103.437,1
830,0,17.7156,-799.895,2.01154,-96.4955,1
830,1,21.4995,-1.49491,2.52048,-0.369874,1
830,2,11.5899,10.7056,0.944928,0.668107,1
830,3,16.2477,13.5864,1.9404,1.17375,1
830,4,16.7834,13.77,1.21737,1.58674,1
830,5,28.8838,859.428,3.36528,103.437,1
831,0,17.7358,-800.86,2.01154,-96.4955,1
831,1,21.5247,-1.4986,2.52043,-0.369768,1
831,2,11.5993,10.7123,0.945474,0.66839,1
831,3,16.2674,13.5982,1.96963,1.18365,1
831,4,16.7953,13.7857,1.18765,1.57645,1
831,5,28.9175,860.462,3.36528,103.437,1
832,0,17.7559,-801.825,2.01154,-96.4955,1
832,1,21.5499,-1.5023,2.52038,-0.369663,1
832,2,11.6088,10.719,0.946018,0.668673,1
832,3,16.2874,13.6102,1.99938,1.1941,1
832,4,16.8069,13.8014,1.1574,1.56561,1
832,5,28.9511,861.496,3.36528,103.437,1
833,0,17.776,-802.79,2.01154,-96.4955,1
833,1,21.5751,-1.506,2.52033,-0.369557,1
833,2,11.6183,10.7257,0.94656,0.668955,1
833,3,16.3077,13.6222,2.02974,1.20516,1
833,4,16.8182,13.8169,1.12655,1.55416,1
833,5,28.9848,862.531,3.36528,103.437,1
834,0,17.7961,-803.754,2.01154,-96.4955,1
834,1,21.6003,-1.50969,2.52028,-0.369452,1
834,2,11.6277,10.7324,0.947101,0.669237,1
834,3,16.3283,13.6344,2.06078,1.21689,1
834,4,16.8291,13.8324,1.09502,1.54204,1
834,5,29.0185,863.565,3.36528,103.437,1
835,0,17.8162,-804.719,2.01154,-96.4955,1
835,1,21.6255,-1.51338,2.52023,-0.369347,1
835,2,11.6372,10.7391,0.947639,0.669518,1
835,3,16.3492,13.6467,2.09258,1.22936,1
835,4,16.8397,13.8477,1.06272,1.52918,1
835,5,29.0521,864.599,3.36528,103.437,1
836,0,17.8363,-805.684,2.01154,-96.4955,1
836,1,21.6507,-1.51708,2.52018,-0.369243,1
836,2,11.6467,10.7458,0.948176,0.669797,1
836,3,16.3705,13.6591,2.12525,1.24265,1
836,4,16.85,13.8628,1.02957,1.51551,1
836,5,29.0858,865.634,3.36528,103.437,1
837,0,17.8565,-806.649,2.01154,-96.4955,1
837,1,21.6759,-1.52077,2.52013,-0.369139,1
837,2,11.6562,10.7525,0.94871,0.670077,1
837,3,16.3921,13.6717,2.1589,1.25685,1
837,4,16.86,13.8778,0.995437,1.50093,1
837,5,29.1194,866.668,3.36528,103.437,1
838,0,17.8766,-807.614,2.01154,-96.4955,1
838,1,21.7011,-1.52446,2.52008,-0.369035,1
838,2,11.6657,10.7592,0.949243,0.670355,1
838,3,16.414,13.6844,2.19364,1.27206,1
838,4,16.8696,13.8927,0.96021,1.48533,1
838,5,29.1531,867.703,3.36528,103.437,1
839,0,17.8967,-808.579,2.01154,-96.4955,1
839,1,21.7263,-1.52815,2.52003,-0.368931,1
839,2,11.6752,10.7659,0.949774,0.670633,1
839,3,16.4363,13.6973,2.22963,1.28843,1
839,4,16.8788,13.9074,0.923742,1.46859,1
839,5,29.1867,868.737,3.36528,103.437,1
840,0,17.9168,-809.544,2.01154,-96.4955,1
840,1,21.7515,-1.53183,2.51999,-0.368827,1
840,2,11.6847,10.7726,0.950304,0.67091,1
840,3,16.459,13.7104,2.26702,1.3061,1
840,4,16.8877,13.9219,0.885871,1.45054,1
840,5,29.2204,869.771,3.36528,103.437,1
841,0,17.9369,-810.509,2.01154,-96.4955,1
841,1,21.7767,-1.53552,2.51994,-0.368724,1
841,2,11.6942,10.7793,0.950831,0.671186,1
841,3,16.4821,13.7236,2.306,1.32526,1
841,4,16.8961,13.9362,0.846407,1.431,1
841,5,29.254,870.806,3.36528,103.437,1
842,0,17.957,-811.474,2.01154,-96.4955,1
842,1,21.8019,-1.53921,2.51989,-0.368621,1
842,2,11.7037,10.786,0.951356,0.671461,1
842,3,16.5055,13.7371,2.34681,1.34614,1
842,4,16.9042,13.9503,0.805126,1.40974,1
842,5,29.2877,871.84,3.36528,103.437,1
843,0,17.9771,-812.439,2.01154,-96.4955,1
843,1,21.8271,-1.54289,2.51984,-0.368518,1
843,2,11.7132,10.7927,0.95188,0.671736,1
